crop,month,year,price
carrot,9,2012,33.19
carrot,10,2012,22.75
carrot,11,2012,31.05
carrot,12,2012,33.67
carrot,1,2013,18.54
carrot,2,2013,27.56
carrot,3,2013,20.3
carrot,4,2013,20.55
carrot,5,2013,15.67
carrot,6,2013,30.27
carrot,7,2013,25.36
carrot,8,2013,23.34
carrot,9,2013,20.18
carrot,10,2013,21.38
carrot,11,2013,24.62
carrot,12,2013,23.78
carrot,1,2014,27.96
carrot,2,2014,24.1
carrot,3,2014,13.83
carrot,4,2014,17.17
carrot,5,2014,14.54
carrot,6,2014,20.17
carrot,7,2014,40.17
carrot,8,2014,31.04
carrot,9,2014,25.71
carrot,10,2014,31.73
carrot,11,2014,25.4
carrot,12,2014,29.28
carrot,1,2015,28.06
carrot,2,2015,23.37
carrot,3,2015,27.63
carrot,4,2015,15.89
carrot,5,2015,33.2
carrot,6,2015,28.14
carrot,7,2015,28.8
carrot,8,2015,53.16
carrot,9,2015,37.13
carrot,10,2015,41.23
carrot,11,2015,43.38
carrot,12,2015,46.53
carrot,1,2016,26.08
carrot,2,2016,39.98
carrot,3,2016,16.4
carrot,4,2016,28.47
carrot,5,2016,24.29
carrot,6,2016,23.3
carrot,7,2016,29.65
carrot,8,2016,34.62
carrot,9,2016,30.97
carrot,10,2016,34.04
carrot,11,2016,23.55
carrot,12,2016,35.56
carrot,1,2017,40.82
carrot,2,2017,31.19
carrot,3,2017,26.36
carrot,4,2017,29.89
carrot,5,2017,22.63
carrot,6,2017,35.0
carrot,7,2017,34.67
carrot,8,2017,30.96
carrot,9,2017,34.26
carrot,10,2017,42.0
carrot,11,2017,26.29
carrot,12,2017,46.9
carrot,1,2018,41.17
carrot,2,2018,24.0
carrot,3,2018,24.59
carrot,4,2018,17.65
carrot,5,2018,26.17
carrot,6,2018,34.95
carrot,7,2018,38.5
carrot,8,2018,30.89
carrot,9,2018,48.33
carrot,10,2018,36.88
carrot,11,2018,37.12
carrot,12,2018,30.59
carrot,1,2019,45.44
carrot,2,2019,50.03
carrot,3,2019,37.47
carrot,4,2019,43.36
carrot,5,2019,33.13
carrot,6,2019,31.42
carrot,7,2019,33.57
carrot,8,2019,46.24
carrot,9,2019,51.29
carrot,10,2019,44.04
carrot,11,2019,39.53
carrot,12,2019,45.96
carrot,1,2020,34.69
carrot,2,2020,38.77
carrot,3,2020,22.33
carrot,4,2020,19.58
carrot,5,2020,26.39
carrot,6,2020,24.49
carrot,7,2020,34.05
carrot,8,2020,29.54
carrot,9,2020,28.63
carrot,10,2020,37.03
carrot,11,2020,26.02
carrot,12,2020,31.36
carrot,1,2021,49.5
carrot,2,2021,32.37
carrot,3,2021,35.22
carrot,4,2021,37.69
carrot,5,2021,34.39
carrot,6,2021,31.87
carrot,7,2021,44.21
carrot,8,2021,36.8
carrot,9,2021,45.85
carrot,10,2021,48.79
carrot,11,2021,52.6
carrot,12,2021,47.74
carrot,1,2022,50.76
carrot,2,2022,50.5
carrot,3,2022,35.59
carrot,4,2022,29.2
carrot,5,2022,28.07
carrot,6,2022,28.65
carrot,7,2022,42.81
carrot,8,2022,44.66
carrot,9,2022,55.76
carrot,10,2022,51.63
carrot,11,2022,46.24
carrot,12,2022,52.55
carrot,1,2023,54.34
carrot,2,2023,48.21
carrot,3,2023,28.67
carrot,4,2023,41.56
carrot,5,2023,39.16
carrot,6,2023,49.34
carrot,7,2023,45.72
carrot,8,2023,49.0
carrot,9,2023,42.76
carrot,10,2023,54.58
carrot,11,2023,65.19
carrot,12,2023,47.78
carrot,1,2024,46.56
carrot,2,2024,44.92
carrot,3,2024,37.6
carrot,4,2024,24.88
carrot,5,2024,32.83
carrot,6,2024,43.9
carrot,7,2024,56.23
carrot,8,2024,52.44
carrot,9,2024,42.17
carrot,10,2024,42.69
carrot,11,2024,48.11
carrot,12,2024,60.97
cauliflower,1,2000,10.73
cauliflower,2,2000,12.36
cauliflower,3,2000,8.71
cauliflower,4,2000,9.07
cauliflower,5,2000,6.13
cauliflower,6,2000,13.32
cauliflower,7,2000,13.33
cauliflower,8,2000,10.7
cauliflower,9,2000,15.45
cauliflower,10,2000,8.35
cauliflower,11,2000,14.53
cauliflower,12,2000,15.09
cauliflower,1,2001,17.73
cauliflower,2,2001,8.67
cauliflower,3,2001,8.72
cauliflower,4,2001,10.51
cauliflower,5,2001,9.32
cauliflower,6,2001,12.73
cauliflower,7,2001,16.39
cauliflower,8,2001,13.61
cauliflower,9,2001,7.39
cauliflower,10,2001,11.94
cauliflower,11,2001,11.44
cauliflower,12,2001,14.93
cauliflower,1,2002,20.14
cauliflower,2,2002,12.63
cauliflower,3,2002,10.45
cauliflower,4,2002,11.83
cauliflower,5,2002,13.0
cauliflower,6,2002,18.39
cauliflower,7,2002,30.11
cauliflower,8,2002,19.47
cauliflower,9,2002,14.68
cauliflower,10,2002,18.75
cauliflower,11,2002,19.09
cauliflower,12,2002,24.87
cauliflower,1,2003,20.04
cauliflower,2,2003,11.66
cauliflower,3,2003,8.35
cauliflower,4,2003,8.77
cauliflower,5,2003,12.41
cauliflower,6,2003,13.64
cauliflower,7,2003,14.01
cauliflower,8,2003,19.5
cauliflower,9,2003,14.7
cauliflower,10,2003,12.85
cauliflower,11,2003,8.75
cauliflower,12,2003,17.27
cauliflower,1,2004,12.6
cauliflower,2,2004,7.22
cauliflower,3,2004,10.84
cauliflower,4,2004,8.4
cauliflower,5,2004,8.81
cauliflower,6,2004,8.75
cauliflower,7,2004,10.29
cauliflower,8,2004,12.09
cauliflower,9,2004,8.89
cauliflower,10,2004,8.73
cauliflower,11,2004,8.92
cauliflower,12,2004,13.97
cauliflower,1,2005,14.56
cauliflower,2,2005,17.01
cauliflower,3,2005,14.23
cauliflower,4,2005,8.83
cauliflower,5,2005,6.41
cauliflower,6,2005,15.33
cauliflower,7,2005,18.51
cauliflower,8,2005,18.63
cauliflower,9,2005,14.73
cauliflower,10,2005,20.3
cauliflower,11,2005,15.32
cauliflower,12,2005,13.86
cauliflower,1,2006,20.32
cauliflower,2,2006,15.77
cauliflower,3,2006,13.71
cauliflower,4,2006,13.93
cauliflower,5,2006,6.55
cauliflower,6,2006,18.41
cauliflower,7,2006,7.23
cauliflower,8,2006,13.79
cauliflower,9,2006,17.1
cauliflower,10,2006,20.82
cauliflower,11,2006,17.59
cauliflower,12,2006,11.39
cauliflower,1,2007,11.75
cauliflower,2,2007,17.03
cauliflower,3,2007,15.05
cauliflower,4,2007,11.21
cauliflower,5,2007,6.97
cauliflower,6,2007,16.48
cauliflower,7,2007,25.3
cauliflower,8,2007,19.6
cauliflower,9,2007,19.87
cauliflower,10,2007,12.32
cauliflower,11,2007,12.48
cauliflower,12,2007,22.78
cauliflower,1,2008,19.28
cauliflower,2,2008,11.97
cauliflower,3,2008,16.6
cauliflower,4,2008,8.79
cauliflower,5,2008,11.54
cauliflower,6,2008,13.32
cauliflower,7,2008,17.53
cauliflower,8,2008,10.3
cauliflower,9,2008,18.44
cauliflower,10,2008,17.34
cauliflower,11,2008,22.5
cauliflower,12,2008,23.52
cauliflower,1,2009,24.59
cauliflower,2,2009,32.91
cauliflower,3,2009,13.84
cauliflower,4,2009,17.9
cauliflower,5,2009,18.68
cauliflower,6,2009,18.28
cauliflower,7,2009,26.34
cauliflower,8,2009,39.93
cauliflower,9,2009,21.95
cauliflower,10,2009,25.25
cauliflower,11,2009,21.02
cauliflower,12,2009,23.32
cauliflower,1,2010,21.86
cauliflower,2,2010,19.14
cauliflower,3,2010,12.27
cauliflower,4,2010,12.55
cauliflower,5,2010,15.51
cauliflower,6,2010,14.92
cauliflower,7,2010,25.78
cauliflower,8,2010,14.95
cauliflower,9,2010,23.72
cauliflower,10,2010,18.15
cauliflower,11,2010,16.06
cauliflower,12,2010,20.31
cauliflower,1,2011,22.38
cauliflower,2,2011,10.28
cauliflower,3,2011,13.67
cauliflower,4,2011,11.66
cauliflower,5,2011,13.39
cauliflower,6,2011,16.29
cauliflower,7,2011,18.7
cauliflower,8,2011,20.4
cauliflower,9,2011,18.72
cauliflower,10,2011,25.67
cauliflower,11,2011,17.83
cauliflower,12,2011,25.34
cauliflower,1,2012,38.97
cauliflower,2,2012,24.14
cauliflower,3,2012,22.07
cauliflower,4,2012,24.13
cauliflower,5,2012,21.56
cauliflower,6,2012,17.78
cauliflower,7,2012,24.47
cauliflower,8,2012,15.86
cauliflower,9,2012,27.66
cauliflower,10,2012,29.16
cauliflower,11,2012,19.04
cauliflower,12,2012,33.73
cauliflower,1,2013,10.53
cauliflower,2,2013,7.91
cauliflower,3,2013,19.19
cauliflower,4,2013,17.17
cauliflower,5,2013,11.09
cauliflower,6,2013,10.29
cauliflower,7,2013,23.31
cauliflower,8,2013,15.01
cauliflower,9,2013,16.01
cauliflower,10,2013,12.17
cauliflower,11,2013,13.01
cauliflower,12,2013,23.05
cauliflower,1,2014,37.41
cauliflower,2,2014,29.52
cauliflower,3,2014,8.5
cauliflower,4,2014,13.76
cauliflower,5,2014,18.28
cauliflower,6,2014,16.84
cauliflower,7,2014,21.35
cauliflower,8,2014,21.24
cauliflower,9,2014,25.14
cauliflower,10,2014,19.23
cauliflower,11,2014,39.17
cauliflower,12,2014,24.86
cauliflower,1,2015,32.33
cauliflower,2,2015,27.88
cauliflower,3,2015,17.06
cauliflower,4,2015,24.05
cauliflower,5,2015,17.46
cauliflower,6,2015,35.83
cauliflower,7,2015,42.3
cauliflower,8,2015,34.97
cauliflower,9,2015,30.05
cauliflower,10,2015,46.38
cauliflower,11,2015,32.79
cauliflower,12,2015,35.08
cauliflower,1,2016,20.02
cauliflower,2,2016,22.86
cauliflower,3,2016,20.85
cauliflower,4,2016,14.89
cauliflower,5,2016,16.47
cauliflower,6,2016,14.62
cauliflower,7,2016,26.73
cauliflower,8,2016,26.02
cauliflower,9,2016,20.16
cauliflower,10,2016,24.53
cauliflower,11,2016,22.89
cauliflower,12,2016,21.5
cauliflower,1,2017,36.0
cauliflower,2,2017,37.96
cauliflower,3,2017,18.87
cauliflower,4,2017,15.83
cauliflower,5,2017,23.46
cauliflower,6,2017,21.27
cauliflower,7,2017,38.48
cauliflower,8,2017,24.41
cauliflower,9,2017,35.45
cauliflower,10,2017,30.85
cauliflower,11,2017,19.8
cauliflower,12,2017,17.15
cauliflower,1,2018,26.36
cauliflower,2,2018,26.89
cauliflower,3,2018,19.19
cauliflower,4,2018,18.17
cauliflower,5,2018,21.58
cauliflower,6,2018,32.96
cauliflower,7,2018,34.22
cauliflower,8,2018,28.59
cauliflower,9,2018,30.31
cauliflower,10,2018,24.79
cauliflower,11,2018,13.15
cauliflower,12,2018,27.33
cauliflower,1,2019,40.69
cauliflower,2,2019,47.88
cauliflower,3,2019,28.11
cauliflower,4,2019,24.73
cauliflower,5,2019,22.82
cauliflower,6,2019,18.56
cauliflower,7,2019,48.58
cauliflower,8,2019,56.21
cauliflower,9,2019,26.99
cauliflower,10,2019,44.48
cauliflower,11,2019,51.41
cauliflower,12,2019,56.71
cauliflower,1,2020,33.01
cauliflower,2,2020,27.11
cauliflower,3,2020,13.98
cauliflower,4,2020,10.64
cauliflower,5,2020,15.61
cauliflower,6,2020,10.91
cauliflower,7,2020,36.1
cauliflower,8,2020,26.1
cauliflower,9,2020,21.53
cauliflower,10,2020,34.66
cauliflower,11,2020,25.42
cauliflower,12,2020,34.29
cauliflower,1,2021,31.93
cauliflower,2,2021,51.72
cauliflower,3,2021,22.77
cauliflower,4,2021,34.13
cauliflower,5,2021,20.99
cauliflower,6,2021,41.08
cauliflower,7,2021,33.44
cauliflower,8,2021,35.53
cauliflower,9,2021,50.81
cauliflower,10,2021,36.24
cauliflower,11,2021,44.3
cauliflower,12,2021,50.59
cauliflower,1,2022,59.41
cauliflower,2,2022,29.46
cauliflower,3,2022,40.06
cauliflower,4,2022,14.65
cauliflower,5,2022,27.73
cauliflower,6,2022,49.99
cauliflower,7,2022,46.63
cauliflower,8,2022,25.38
cauliflower,9,2022,21.29
cauliflower,10,2022,36.78
cauliflower,11,2022,39.74
cauliflower,12,2022,24.04
cauliflower,1,2023,69.39
cauliflower,2,2023,45.68
cauliflower,3,2023,41.29
cauliflower,4,2023,32.04
cauliflower,5,2023,29.23
cauliflower,6,2023,42.25
cauliflower,7,2023,54.14
cauliflower,8,2023,68.62
cauliflower,9,2023,46.38
cauliflower,10,2023,43.3
cauliflower,11,2023,37.16
cauliflower,12,2023,42.78
cauliflower,1,2024,41.69
cauliflower,2,2024,27.94
cauliflower,3,2024,27.02
cauliflower,4,2024,30.41
cauliflower,5,2024,28.54
cauliflower,6,2024,37.37
cauliflower,7,2024,45.37
cauliflower,8,2024,38.46
cauliflower,9,2024,57.86
cauliflower,10,2024,23.83
cauliflower,11,2024,51.78
cauliflower,12,2024,35.98
chilli,1,2000,45.58
chilli,2,2000,49.23
chilli,3,2000,38.83
chilli,4,2000,40.24
chilli,5,2000,40.97
chilli,6,2000,59.57
chilli,7,2000,38.63
chilli,8,2000,43.12
chilli,9,2000,70.99
chilli,10,2000,45.65
chilli,11,2000,35.06
chilli,12,2000,45.26
chilli,1,2001,50.04
chilli,2,2001,51.4
chilli,3,2001,35.38
chilli,4,2001,45.89
chilli,5,2001,50.59
chilli,6,2001,38.97
chilli,7,2001,77.7
chilli,8,2001,63.5
chilli,9,2001,56.14
chilli,10,2001,41.92
chilli,11,2001,43.46
chilli,12,2001,55.12
chilli,1,2002,64.64
chilli,2,2002,61.53
chilli,3,2002,60.99
chilli,4,2002,55.84
chilli,5,2002,83.08
chilli,6,2002,64.62
chilli,7,2002,88.14
chilli,8,2002,124.12
chilli,9,2002,81.32
chilli,10,2002,99.01
chilli,11,2002,92.35
chilli,12,2002,55.6
chilli,1,2003,40.72
chilli,2,2003,66.0
chilli,3,2003,51.15
chilli,4,2003,31.29
chilli,5,2003,49.58
chilli,6,2003,61.9
chilli,7,2003,59.83
chilli,8,2003,77.83
chilli,9,2003,81.35
chilli,10,2003,75.66
chilli,11,2003,53.82
chilli,12,2003,48.2
chilli,1,2004,40.42
chilli,2,2004,50.14
chilli,3,2004,38.03
chilli,4,2004,51.48
chilli,5,2004,33.66
chilli,6,2004,51.78
chilli,7,2004,72.03
chilli,8,2004,60.25
chilli,9,2004,54.95
chilli,10,2004,53.1
chilli,11,2004,42.02
chilli,12,2004,43.11
chilli,1,2005,55.0
chilli,2,2005,55.54
chilli,3,2005,62.86
chilli,4,2005,50.77
chilli,5,2005,64.45
chilli,6,2005,79.2
chilli,7,2005,70.38
chilli,8,2005,100.64
chilli,9,2005,87.13
chilli,10,2005,67.84
chilli,11,2005,77.35
chilli,12,2005,67.95
chilli,1,2006,77.28
chilli,2,2006,65.1
chilli,3,2006,78.82
chilli,4,2006,66.34
chilli,5,2006,74.92
chilli,6,2006,64.97
chilli,7,2006,104.66
chilli,8,2006,77.13
chilli,9,2006,88.35
chilli,10,2006,79.36
chilli,11,2006,75.55
chilli,12,2006,59.77
chilli,1,2007,50.37
chilli,2,2007,67.78
chilli,3,2007,52.35
chilli,4,2007,44.49
chilli,5,2007,96.74
chilli,6,2007,70.76
chilli,7,2007,62.21
chilli,8,2007,102.92
chilli,9,2007,88.85
chilli,10,2007,92.75
chilli,11,2007,59.08
chilli,12,2007,79.02
chilli,1,2008,77.83
chilli,2,2008,70.16
chilli,3,2008,73.24
chilli,4,2008,75.36
chilli,5,2008,87.44
chilli,6,2008,100.88
chilli,7,2008,95.32
chilli,8,2008,111.48
chilli,9,2008,83.15
chilli,10,2008,69.34
chilli,11,2008,76.18
chilli,12,2008,81.67
chilli,1,2009,110.99
chilli,2,2009,73.01
chilli,3,2009,78.96
chilli,4,2009,107.58
chilli,5,2009,99.92
chilli,6,2009,133.48
chilli,7,2009,135.68
chilli,8,2009,151.33
chilli,9,2009,148.55
chilli,10,2009,159.21
chilli,11,2009,119.87
chilli,12,2009,116.39
chilli,1,2010,100.03
chilli,2,2010,58.53
chilli,3,2010,93.15
chilli,4,2010,95.43
chilli,5,2010,49.94
chilli,6,2010,151.11
chilli,7,2010,154.22
chilli,8,2010,102.57
chilli,9,2010,125.71
chilli,10,2010,96.74
chilli,11,2010,101.34
chilli,12,2010,82.02
chilli,1,2011,80.81
chilli,2,2011,73.3
chilli,3,2011,67.0
chilli,4,2011,59.96
chilli,5,2011,101.89
chilli,6,2011,120.12
chilli,7,2011,115.28
chilli,8,2011,115.54
chilli,9,2011,125.47
chilli,10,2011,104.14
chilli,11,2011,141.37
chilli,12,2011,83.4
chilli,1,2012,105.13
chilli,2,2012,93.7
chilli,3,2012,110.98
chilli,4,2012,102.31
chilli,5,2012,134.9
chilli,6,2012,156.29
chilli,7,2012,142.01
chilli,8,2012,190.58
chilli,9,2012,130.53
chilli,10,2012,110.3
chilli,11,2012,115.15
chilli,12,2012,136.03
chilli,1,2013,94.54
chilli,2,2013,96.86
chilli,3,2013,96.02
chilli,4,2013,76.41
chilli,5,2013,78.73
chilli,6,2013,101.38
chilli,7,2013,76.05
chilli,8,2013,125.48
chilli,9,2013,100.14
chilli,10,2013,95.15
chilli,11,2013,109.3
chilli,12,2013,97.27
chilli,1,2014,118.66
chilli,2,2014,124.65
chilli,3,2014,122.61
chilli,4,2014,84.24
chilli,5,2014,111.82
chilli,6,2014,130.84
chilli,7,2014,105.54
chilli,8,2014,147.98
chilli,9,2014,160.03
chilli,10,2014,130.94
chilli,11,2014,111.67
chilli,12,2014,102.79
chilli,1,2015,145.75
chilli,2,2015,129.59
chilli,3,2015,129.56
chilli,4,2015,97.08
chilli,5,2015,182.03
chilli,6,2015,141.8
chilli,7,2015,202.8
chilli,8,2015,226.04
chilli,9,2015,149.24
chilli,10,2015,123.55
chilli,11,2015,197.51
chilli,12,2015,176.36
chilli,1,2016,127.06
chilli,2,2016,108.64
chilli,3,2016,110.29
chilli,4,2016,85.46
chilli,5,2016,130.67
chilli,6,2016,125.85
chilli,7,2016,138.56
chilli,8,2016,195.43
chilli,9,2016,142.26
chilli,10,2016,158.75
chilli,11,2016,142.47
chilli,12,2016,139.34
chilli,1,2017,156.15
chilli,2,2017,157.82
chilli,3,2017,137.24
chilli,4,2017,123.86
chilli,5,2017,124.61
chilli,6,2017,179.49
chilli,7,2017,348.43
chilli,8,2017,164.47
chilli,9,2017,234.16
chilli,10,2017,161.82
chilli,11,2017,228.74
chilli,12,2017,170.15
chilli,1,2018,154.13
chilli,2,2018,171.43
chilli,3,2018,167.49
chilli,4,2018,121.54
chilli,5,2018,173.44
chilli,6,2018,133.61
chilli,7,2018,139.7
chilli,8,2018,153.74
chilli,9,2018,154.44
chilli,10,2018,290.06
chilli,11,2018,172.29
chilli,12,2018,155.68
chilli,1,2019,184.93
chilli,2,2019,292.02
chilli,3,2019,206.7
chilli,4,2019,223.51
chilli,5,2019,195.74
chilli,6,2019,158.36
chilli,7,2019,314.79
chilli,8,2019,215.29
chilli,9,2019,322.59
chilli,10,2019,215.13
chilli,11,2019,209.75
chilli,12,2019,166.18
chilli,1,2020,168.41
chilli,2,2020,148.05
chilli,3,2020,121.09
chilli,4,2020,136.44
chilli,5,2020,98.46
chilli,6,2020,199.13
chilli,7,2020,192.52
chilli,8,2020,184.59
chilli,9,2020,203.96
chilli,10,2020,176.84
chilli,11,2020,118.51
chilli,12,2020,129.84
chilli,1,2021,195.49
chilli,2,2021,232.42
chilli,3,2021,136.68
chilli,4,2021,244.13
chilli,5,2021,156.19
chilli,6,2021,208.54
chilli,7,2021,291.08
chilli,8,2021,257.97
chilli,9,2021,324.32
chilli,10,2021,257.2
chilli,11,2021,223.49
chilli,12,2021,241.01
chilli,1,2022,90.0
chilli,2,2022,86.0
chilli,3,2022,82.0
chilli,4,2022,79.0
chilli,5,2022,85.0
chilli,6,2022,98.0
chilli,7,2022,111.0
chilli,8,2022,118.0
chilli,9,2022,108.0
chilli,10,2022,98.0
chilli,11,2022,94.0
chilli,12,2022,91.0
chilli,1,2023,95.0
chilli,2,2023,91.0
chilli,3,2023,87.0
chilli,4,2023,84.0
chilli,5,2023,91.0
chilli,6,2023,105.0
chilli,7,2023,120.0
chilli,8,2023,128.0
chilli,9,2023,117.0
chilli,10,2023,105.0
chilli,11,2023,101.0
chilli,12,2023,97.0
chilli,1,2024,100.0
chilli,2,2024,96.0
chilli,3,2024,92.0
chilli,4,2024,89.0
chilli,5,2024,96.0
chilli,6,2024,111.0
chilli,7,2024,125.0
chilli,8,2024,135.0
chilli,9,2024,122.0
chilli,10,2024,110.0
chilli,11,2024,105.0
chilli,12,2024,101.0
coconut,1,2000,12.81
coconut,2,2000,12.92
coconut,3,2000,11.29
coconut,4,2000,13.27
coconut,5,2000,12.81
coconut,6,2000,11.3
coconut,7,2000,9.99
coconut,8,2000,12.81
coconut,9,2000,11.4
coconut,10,2000,12.56
coconut,11,2000,13.81
coconut,12,2000,11.32
coconut,1,2001,13.97
coconut,2,2001,14.23
coconut,3,2001,12.21
coconut,4,2001,12.22
coconut,5,2001,11.97
coconut,6,2001,11.58
coconut,7,2001,13.09
coconut,8,2001,10.03
coconut,9,2001,15.04
coconut,10,2001,15.01
coconut,11,2001,12.92
coconut,12,2001,13.13
coconut,1,2002,16.75
coconut,2,2002,17.91
coconut,3,2002,17.1
coconut,4,2002,18.06
coconut,5,2002,13.67
coconut,6,2002,14.25
coconut,7,2002,16.34
coconut,8,2002,14.82
coconut,9,2002,17.32
coconut,10,2002,16.17
coconut,11,2002,15.93
coconut,12,2002,16.34
coconut,1,2003,14.72
coconut,2,2003,12.72
coconut,3,2003,15.27
coconut,4,2003,14.1
coconut,5,2003,15.45
coconut,6,2003,13.28
coconut,7,2003,14.12
coconut,8,2003,15.05
coconut,9,2003,12.71
coconut,10,2003,13.17
coconut,11,2003,13.26
coconut,12,2003,13.41
coconut,1,2004,14.06
coconut,2,2004,12.74
coconut,3,2004,12.27
coconut,4,2004,11.68
coconut,5,2004,11.06
coconut,6,2004,11.18
coconut,7,2004,14.13
coconut,8,2004,11.69
coconut,9,2004,12.72
coconut,10,2004,13.0
coconut,11,2004,12.18
coconut,12,2004,11.37
coconut,1,2005,15.11
coconut,2,2005,14.56
coconut,3,2005,13.89
coconut,4,2005,16.82
coconut,5,2005,15.43
coconut,6,2005,14.78
coconut,7,2005,13.72
coconut,8,2005,13.9
coconut,9,2005,18.3
coconut,10,2005,15.1
coconut,11,2005,15.4
coconut,12,2005,12.43
coconut,1,2006,14.86
coconut,2,2006,15.06
coconut,3,2006,17.84
coconut,4,2006,14.56
coconut,5,2006,15.15
coconut,6,2006,14.42
coconut,7,2006,17.49
coconut,8,2006,16.23
coconut,9,2006,16.19
coconut,10,2006,17.27
coconut,11,2006,14.86
coconut,12,2006,17.54
coconut,1,2007,15.24
coconut,2,2007,17.36
coconut,3,2007,17.38
coconut,4,2007,15.59
coconut,5,2007,15.51
coconut,6,2007,13.42
coconut,7,2007,15.26
coconut,8,2007,16.74
coconut,9,2007,16.86
coconut,10,2007,15.56
coconut,11,2007,17.3
coconut,12,2007,17.74
coconut,1,2008,18.03
coconut,2,2008,19.5
coconut,3,2008,14.15
coconut,4,2008,19.63
coconut,5,2008,16.38
coconut,6,2008,19.13
coconut,7,2008,17.28
coconut,8,2008,19.4
coconut,9,2008,17.56
coconut,10,2008,18.03
coconut,11,2008,17.01
coconut,12,2008,19.03
coconut,1,2009,23.98
coconut,2,2009,21.43
coconut,3,2009,23.09
coconut,4,2009,22.72
coconut,5,2009,22.95
coconut,6,2009,22.96
coconut,7,2009,21.13
coconut,8,2009,26.08
coconut,9,2009,23.11
coconut,10,2009,26.36
coconut,11,2009,25.34
coconut,12,2009,23.36
coconut,1,2010,20.99
coconut,2,2010,20.57
coconut,3,2010,16.98
coconut,4,2010,18.14
coconut,5,2010,16.72
coconut,6,2010,19.33
coconut,7,2010,19.52
coconut,8,2010,21.53
coconut,9,2010,17.79
coconut,10,2010,18.05
coconut,11,2010,19.46
coconut,12,2010,18.72
coconut,1,2011,22.19
coconut,2,2011,22.2
coconut,3,2011,19.22
coconut,4,2011,20.23
coconut,5,2011,21.91
coconut,6,2011,21.13
coconut,7,2011,17.52
coconut,8,2011,17.99
coconut,9,2011,21.42
coconut,10,2011,21.22
coconut,11,2011,20.94
coconut,12,2011,16.25
coconut,1,2012,25.8
coconut,2,2012,21.91
coconut,3,2012,23.81
coconut,4,2012,19.13
coconut,5,2012,23.34
coconut,6,2012,21.77
coconut,7,2012,19.53
coconut,8,2012,25.94
coconut,9,2012,23.53
coconut,10,2012,23.7
coconut,11,2012,23.61
coconut,12,2012,25.14
coconut,1,2013,24.12
coconut,2,2013,20.25
coconut,3,2013,21.79
coconut,4,2013,23.72
coconut,5,2013,24.1
coconut,6,2013,19.88
coconut,7,2013,23.28
coconut,8,2013,20.85
coconut,9,2013,14.82
coconut,10,2013,23.47
coconut,11,2013,22.37
coconut,12,2013,22.15
coconut,1,2014,25.69
coconut,2,2014,21.77
coconut,3,2014,20.49
coconut,4,2014,22.76
coconut,5,2014,18.97
coconut,6,2014,24.24
coconut,7,2014,25.88
coconut,8,2014,20.8
coconut,9,2014,23.01
coconut,10,2014,23.01
coconut,11,2014,25.37
coconut,12,2014,23.03
coconut,1,2015,23.53
coconut,2,2015,28.46
coconut,3,2015,28.33
coconut,4,2015,27.08
coconut,5,2015,26.42
coconut,6,2015,26.85
coconut,7,2015,27.97
coconut,8,2015,27.14
coconut,9,2015,27.7
coconut,10,2015,25.02
coconut,11,2015,24.26
coconut,12,2015,23.82
coconut,1,2016,23.35
coconut,2,2016,19.73
coconut,3,2016,21.75
coconut,4,2016,22.9
coconut,5,2016,20.72
coconut,6,2016,18.74
coconut,7,2016,22.56
coconut,8,2016,21.09
coconut,9,2016,22.4
coconut,10,2016,21.97
coconut,11,2016,23.35
coconut,12,2016,24.85
coconut,1,2017,29.34
coconut,2,2017,25.79
coconut,3,2017,26.98
coconut,4,2017,26.61
coconut,5,2017,27.88
coconut,6,2017,23.87
coconut,7,2017,28.25
coconut,8,2017,26.49
coconut,9,2017,26.95
coconut,10,2017,25.59
coconut,11,2017,26.4
coconut,12,2017,27.64
coconut,1,2018,29.18
coconut,2,2018,28.77
coconut,3,2018,25.42
coconut,4,2018,29.88
coconut,5,2018,25.7
coconut,6,2018,22.34
coconut,7,2018,29.76
coconut,8,2018,27.81
coconut,9,2018,27.18
coconut,10,2018,29.04
coconut,11,2018,29.37
coconut,12,2018,26.19
coconut,1,2019,28.48
coconut,2,2019,25.49
coconut,3,2019,27.13
coconut,4,2019,32.31
coconut,5,2019,29.34
coconut,6,2019,26.16
coconut,7,2019,26.2
coconut,8,2019,28.43
coconut,9,2019,27.72
coconut,10,2019,28.86
coconut,11,2019,24.04
coconut,12,2019,29.74
coconut,1,2020,25.87
coconut,2,2020,25.33
coconut,3,2020,24.06
coconut,4,2020,23.96
coconut,5,2020,24.05
coconut,6,2020,21.89
coconut,7,2020,25.83
coconut,8,2020,22.32
coconut,9,2020,23.02
coconut,10,2020,23.79
coconut,11,2020,25.74
coconut,12,2020,25.99
coconut,1,2021,34.12
coconut,2,2021,40.78
coconut,3,2021,37.64
coconut,4,2021,33.57
coconut,5,2021,32.97
coconut,6,2021,34.05
coconut,7,2021,37.56
coconut,8,2021,36.6
coconut,9,2021,36.87
coconut,10,2021,37.4
coconut,11,2021,34.96
coconut,12,2021,37.2
coconut,1,2022,45.45
coconut,2,2022,35.06
coconut,3,2022,30.14
coconut,4,2022,33.97
coconut,5,2022,36.61
coconut,6,2022,34.33
coconut,7,2022,29.93
coconut,8,2022,34.95
coconut,9,2022,36.61
coconut,10,2022,39.29
coconut,11,2022,36.7
coconut,12,2022,33.24
coconut,1,2023,37.57
coconut,2,2023,31.86
coconut,3,2023,33.65
coconut,4,2023,30.59
coconut,5,2023,37.06
coconut,6,2023,30.89
